price,bedrooms,sqft_living,sqft_lot,waterfront,grade,yr_built,yr_renovated
218000.0,3,960,9633,0,6,1982,0
565000.0,2,1330,6000,0,7,1914,1945
426700.0,3,2080,7700,0,7,1968,0
650000.0,3,2690,11575,0,8,1957,0
542000.0,2,890,3060,0,7,1910,0
415000.0,3,1070,8000,0,7,1977,0
214000.0,3,1200,8316,0,6,1953,0
245000.0,3,1360,8910,0,7,1949,0
314500.0,3,2050,13303,0,8,1993,0
1120000.0,3,3000,5750,0,9,1924,0
378000.0,2,1300,3850,0,7,1963,0
305000.0,4,2250,9091,0,7,1982,0
595000.0,5,3740,6750,0,8,1978,0
729500.0,3,1660,1091,0,9,2015,0
430000.0,3,2360,6699,0,7,2003,0
240000.0,3,1760,6500,0,7,1987,0
545000.0,3,1680,6200,0,7,1916,0
530000.0,3,1320,2500,0,7,1918,0
157000.0,1,870,26326,0,6,1939,0
425000.0,4,1260,7645,0,6,1925,0
220000.0,3,1000,6020,0,6,1944,0
521000.0,4,2020,36400,0,8,1976,0
325000.0,3,1920,6862,0,7,1952,0
597500.0,3,2150,5400,0,7,1911,0
337000.0,3,1470,3976,0,7,1999,0
1000000.0,3,3180,10492,0,10,1991,0
3070000.0,3,3930,55867,1,8,1957,0
495000.0,3,990,6000,0,6,1943,0
748000.0,4,2770,3330,0,8,2001,0
888000.0,3,1250,8710,0,7,1953,0
269900.0,3,1140,22267,0,7,1986,0
496500.0,4,2250,14440,0,7,1967,0
475000.0,3,1640,5097,0,7,1969,0
312000.0,3,1255,1374,0,7,2004,0
323000.0,3,1290,12231,0,7,1976,0
331000.0,3,1300,9079,0,7,1986,0
306000.0,3,1220,1086,0,8,2007,0
655000.0,4,2630,4000,0,8,2002,0
290000.0,3,1950,15954,0,8,1959,0
1250000.0,4,3160,5000,0,9,1965,0
460000.0,3,1550,4708,0,7,1949,0
435000.0,4,1700,6380,0,7,1940,0
664000.0,4,2510,11880,0,8,1978,0
865000.0,4,1800,4180,0,8,1921,0
385000.0,3,1800,18000,0,8,1968,0
497000.0,3,1870,9315,0,7,1975,0
280000.0,2,1010,3000,0,7,1925,0
188000.0,2,1120,17487,0,6,1924,0
478500.0,3,2090,4755,0,8,1969,0
1145000.0,4,4370,18361,0,11,2001,0
222000.0,3,1440,7187,0,7,1981,0
799000.0,4,2580,209523,0,8,1984,0
609900.0,4,3190,7399,0,10,2006,0
413000.0,4,2380,5809,0,7,1995,0
400000.0,4,1420,4875,0,7,1930,0
802541.0,5,2990,6768,0,9,2014,0
320000.0,3,2680,7757,0,8,1990,0
507000.0,4,2730,7649,0,7,2006,0
387500.0,3,1220,8329,0,6,1946,0
396000.0,3,1500,12616,0,7,1967,0
373000.0,3,1830,11788,0,8,1958,0
1484900.0,5,4570,19252,0,10,1965,0
359900.0,4,2470,7698,0,8,1983,0
410000.0,2,800,4342,0,6,1927,0
690000.0,4,2900,23488,0,9,1992,0
245000.0,3,1410,5760,0,7,1985,0
700000.0,5,2830,25958,0,8,1979,0
268000.0,4,1680,9966,0,7,1977,0
225000.0,3,1760,26055,0,7,1979,0
980000.0,4,2240,11034,0,8,1976,0
795000.0,2,1380,5000,0,5,1905,0
195000.0,2,820,5100,0,6,1953,0
480000.0,4,2180,10575,0,6,1950,0
485000.0,4,1400,3600,0,7,1900,0
130000.0,2,880,9000,0,5,1928,0
325000.0,2,1060,5703,0,6,1946,0
440000.0,3,1530,7245,0,7,1984,0
550000.0,4,2480,14782,0,8,1958,0
310000.0,3,1490,7150,0,6,1967,0
530000.0,3,3660,39478,0,9,1989,0
390000.0,4,2340,8548,0,8,1993,0
243000.0,3,1450,12125,0,7,1981,0
639000.0,4,2210,9875,0,9,1990,0
215000.0,4,1130,7400,0,7,1969,0
405000.0,5,1550,10500,0,7,1961,0
250000.0,4,1710,7140,0,7,1968,0
405500.0,3,1010,8108,0,7,1954,0
452000.0,6,2660,13579,0,7,1937,1990
730000.0,6,2660,13579,0,7,1937,1990
267000.0,3,1300,9644,0,7,1994,0
289950.0,3,1670,6186,0,7,2002,0
565000.0,2,960,4080,0,7,1911,0
1578000.0,4,4670,51836,0,12,1988,0
636000.0,3,2140,2770,0,8,2007,0
350000.0,5,2520,5500,0,8,2004,0
320000.0,3,1650,9380,0,7,1978,0
210000.0,2,1440,5680,0,8,1978,0
245000.0,2,1050,5900,0,7,1950,0
328000.0,3,1470,7650,0,7,1983,0
985000.0,4,4230,37769,0,11,1989,0
501000.0,3,1970,7972,0,8,1976,0
315000.0,3,1540,17424,0,7,1992,0
403000.0,3,2090,8354,0,8,2012,0
550000.0,3,2380,17950,0,8,1934,0
347500.0,4,2156,3562,0,9,2012,0
365000.0,4,2070,8893,0,8,1986,0
588000.0,3,1910,8167,0,8,1951,0
605000.0,3,1920,7400,0,8,1977,0
1300000.0,3,3400,5979,0,9,1937,0
233000.0,3,1400,9177,0,7,1974,0
360000.0,4,2210,17715,0,8,1997,0
459000.0,2,1170,4887,0,6,1929,0
740000.0,3,2100,72745,0,9,1995,0
305000.0,3,1160,9750,0,7,1967,0
395000.0,3,1500,4000,0,6,1925,0
560000.0,4,2940,6000,0,8,2000,0
650000.0,4,2010,5070,0,7,1963,0
449950.0,3,2170,4912,0,7,2003,0
517500.0,3,1430,5200,0,7,1940,0
435000.0,4,1510,6460,0,7,1970,0
329999.0,3,1150,6908,0,6,1952,0
950000.0,3,2150,4200,0,8,1960,0
447000.0,3,1370,6001,0,7,1944,0
699800.0,2,2380,6600,0,8,2010,0
850000.0,3,1370,3850,0,7,1911,1988
316500.0,3,1600,14250,0,7,1979,0
942500.0,5,3750,9612,0,9,1981,0
1310000.0,2,3950,3938,0,10,1991,0
856600.0,4,2400,13430,0,9,1964,0
405600.0,5,2830,4000,0,8,1918,0
565000.0,4,2440,22594,0,8,1996,0
400000.0,3,1190,1149,0,8,2008,0
330000.0,3,1400,218252,0,7,1997,0
374950.0,4,2730,4683,0,7,2005,0
405300.0,3,2390,7939,0,7,1983,0
560000.0,3,2060,31400,0,8,1984,0
824000.0,4,2490,9864,0,8,1961,0
260000.0,3,1100,10968,0,7,1984,0
760000.0,4,2430,6099,0,8,1965,0
405000.0,3,3170,12750,0,10,1995,0
429900.0,4,2640,8625,0,8,1987,0
341500.0,3,1130,7223,0,7,1961,0
465250.0,5,1940,7642,0,7,1957,0
450000.0,2,1100,3000,0,7,1912,2005
390000.0,3,1200,10800,0,7,1955,0
420000.0,3,2000,8030,0,8,1963,0
269950.0,3,1890,4838,0,8,2002,0
493000.0,4,1910,2874,0,7,1910,0
370000.0,4,2710,5880,0,9,1998,0
2250000.0,5,4860,9453,0,10,1905,0
305000.0,3,1250,23680,0,7,1967,0
400000.0,3,1590,8219,0,6,1938,0
320000.0,3,1240,1221,0,8,2009,0
715000.0,4,2000,4800,0,7,1911,0
650000.0,6,3610,10003,0,8,1966,0
218000.0,5,1930,8040,0,8,1966,0
500000.0,2,1280,5400,0,7,1964,0
460000.0,4,2090,40419,0,7,1984,0
232500.0,3,1940,9887,0,7,1969,0
408200.0,3,1800,5761,0,7,1990,0
522000.0,3,1730,8400,0,7,1980,0
675000.0,4,2810,11120,0,9,1982,0
1355000.0,4,3550,11000,0,11,1999,0
249950.0,4,1330,7980,0,6,1952,0
210000.0,2,750,34133,0,6,1950,0
429950.0,4,1760,7216,0,7,1947,0
737500.0,4,3200,36276,0,9,1993,0
710000.0,4,1740,9000,0,8,1958,0
470000.0,3,2100,4700,0,8,1999,0
1100000.0,4,4270,40097,0,12,1993,0
650000.0,3,1340,2720,0,7,1913,0
1216000.0,4,3190,8684,0,9,1967,0
422120.0,3,1630,4534,0,8,1987,0
625000.0,5,2990,15085,0,9,2007,0
385200.0,4,1550,7740,0,6,1954,0
500000.0,3,1690,4964,0,8,1989,0
308000.0,4,1960,12243,0,8,1989,0
565000.0,3,2390,9966,0,8,1977,0
581000.0,3,2600,4438,0,7,2004,0
361000.0,3,1950,8698,0,8,1999,0
345000.0,3,1250,7210,0,7,1964,0
419000.0,2,1180,1253,0,8,2008,0
347000.0,3,1680,4308,0,7,2004,0
625000.0,4,2220,36085,0,9,1989,0
2400000.0,4,4890,15188,0,11,1999,0
379000.0,3,2660,17852,0,8,2014,0
310000.0,3,1150,3323,0,7,1988,0
250000.0,2,1130,5500,0,6,1941,0
682000.0,5,2760,5000,0,9,2005,0
246500.0,3,1430,8919,0,7,1992,0
325000.0,3,1490,57381,0,5,1932,0
310950.0,4,2030,4997,0,8,2004,0
1100000.0,3,3010,5000,0,9,1931,0
287500.0,3,1810,7200,0,7,1954,0
431000.0,3,1810,7200,0,7,1954,0
226000.0,3,970,5000,0,6,1968,0
825000.0,3,2010,3090,0,7,1926,0
175000.0,4,1300,6030,0,6,1947,0
465750.0,3,1260,10350,0,7,1959,0
659000.0,4,2610,24931,0,8,1983,0
595000.0,3,1910,5753,0,8,1941,0
350000.0,3,1780,16290,0,8,1987,0
270000.0,4,1900,8600,0,8,1975,0
662500.0,6,2450,25600,0,7,1957,0
249900.0,3,1380,14000,0,5,1939,1957
324500.0,3,1920,11340,0,7,1977,0
430000.0,2,1350,4003,0,8,2004,0
419950.0,2,1350,4003,0,8,2004,0
285000.0,4,2510,7440,0,8,1962,0
332000.0,4,2470,7780,0,8,2002,0
282000.0,4,1660,10725,0,7,1956,0
320000.0,3,1340,5175,0,7,1987,0
428750.0,3,1620,30736,0,7,1911,1977
330000.0,3,2300,35287,0,8,1977,0
456500.0,4,2000,2309,0,8,2008,0
352000.0,3,1640,11050,0,8,1972,0
664000.0,4,1530,4080,0,7,1912,0
628000.0,3,4000,11894,0,9,1987,0
512000.0,3,1610,12555,0,7,1977,0
254000.0,3,2070,9000,0,7,1969,0
535800.0,4,1900,5790,0,8,1994,0
287653.0,3,1050,16050,0,7,1960,1981
438000.0,3,1520,1304,0,8,2006,0
450000.0,4,2390,23899,0,7,1949,0
327000.0,5,2400,8050,0,8,1998,0
370500.0,4,1790,6120,0,7,2005,0
265000.0,3,1720,6271,0,7,1993,0
450000.0,4,2980,13260,0,8,1979,0
425000.0,3,1520,213444,0,8,1988,0
166600.0,3,1150,8690,0,7,1977,0
245000.0,1,380,15000,0,5,1963,0
565000.0,3,910,5212,0,7,1951,0
539900.0,3,1650,10150,0,8,1976,0
910000.0,3,2480,3200,0,10,2010,0
280000.0,4,2050,7416,0,8,1990,0
275000.0,3,1420,8549,0,7,1989,0
467000.0,3,3460,6590,0,7,2001,0
457500.0,3,1500,4445,0,8,1996,0
381156.0,2,1320,3090,0,7,1908,0
289999.0,5,2180,8240,0,8,1977,0
642450.0,3,1830,4160,0,7,1919,0
469950.0,3,1620,8701,0,7,1962,0
795000.0,3,2920,13650,0,8,1975,0
785000.0,4,3300,10514,0,10,1984,0
860000.0,3,3060,12095,0,10,1983,0
1095000.0,0,3064,4764,0,7,1990,0
147500.0,3,1530,8498,0,7,1959,0
390000.0,3,1910,11576,0,7,1978,0
229000.0,3,1020,8100,0,7,1954,0
185000.0,3,1150,8100,0,6,1932,0
414900.0,3,1260,9570,0,7,1941,0
200000.0,4,1920,4822,0,6,1914,0
225000.0,4,1800,9350,0,8,1969,0
720000.0,3,2040,4000,0,7,1924,0
930000.0,4,2200,4000,0,8,1908,0
1270000.0,5,3200,17204,0,7,1952,0
700000.0,5,2400,3118,0,7,1928,0
466000.0,2,1140,1058,0,7,2005,0
374000.0,3,1330,10640,0,7,1976,0
480000.0,3,1940,10035,0,8,1994,0
740000.0,3,3000,25341,0,9,1995,0
1010000.0,4,1820,5400,0,8,1923,2014
395000.0,4,2910,5000,0,8,2002,0
340000.0,2,1090,6771,0,6,1954,0
209000.0,3,1230,1340,0,7,2003,0
431650.0,5,1710,7700,0,7,1962,0
980000.0,5,3160,11470,0,9,1971,0
660000.0,3,2680,28243,0,9,1993,0
730000.0,4,2190,9009,0,8,1977,0
291500.0,3,1260,9600,0,7,1988,0
905000.0,4,2970,14486,0,9,1997,0
800000.0,4,2570,50308,0,10,1993,0
839900.0,4,3810,13592,0,9,2013,0
200000.0,1,1010,1157,0,8,2007,0
300000.0,3,1480,6698,0,7,1979,0
530000.0,3,1250,6041,0,7,1942,0
314950.0,3,1654,8479,0,7,1995,0
255000.0,3,1410,9315,0,7,1960,0
550000.0,5,2160,5720,0,7,1950,0
435000.0,3,1400,4800,0,6,1917,0
234000.0,3,1420,8738,0,7,1966,0
615000.0,4,2500,10062,0,8,1975,0
205000.0,3,1410,8384,0,7,1985,0
384000.0,4,2100,7135,0,7,1955,0
324000.0,3,1750,7208,0,8,1994,0
645000.0,3,2070,5500,0,7,1946,0
570000.0,3,1570,1777,0,8,2007,0
324000.0,3,1920,5322,0,8,1999,0
270000.0,2,1000,10320,0,6,1943,0
290000.0,5,2120,7700,0,7,1962,0
250000.0,3,1440,9220,0,7,1965,0
342000.0,3,1660,16275,0,7,1990,0
255000.0,3,1340,8450,0,7,1958,0
800000.0,3,2380,11824,0,9,1972,0
451000.0,3,1560,4049,0,7,1926,0
990000.0,4,2780,10480,0,7,1967,0
288400.0,4,1860,6687,0,7,1983,0
420000.0,3,2390,4600,0,8,1920,1995
359000.0,2,1370,1140,0,8,2009,0
390000.0,4,2570,262018,0,7,1988,0
300000.0,3,1320,2614,0,7,2005,0
545000.0,5,2520,7863,0,7,1981,0
288349.0,3,1250,18616,0,6,1972,0
299900.0,3,1560,35026,0,7,1985,0
891000.0,4,2330,5000,0,7,1925,0
1200000.0,3,3660,22410,0,9,1947,0
378000.0,4,2790,4650,0,8,2004,0
299995.0,2,1060,7200,0,6,1951,0
253000.0,3,2020,6564,0,7,1994,0
350000.0,3,1580,47916,0,7,1979,0
565000.0,4,2020,4300,0,6,1900,0
315000.0,2,970,5665,0,6,1908,0
570000.0,4,1490,6766,0,7,1915,0
971000.0,5,4390,10140,0,9,2005,0
915000.0,5,2750,5589,0,9,1910,0
419000.0,4,2150,23568,0,7,1950,0
260000.0,4,1810,7480,0,7,1977,0
1321500.0,3,2230,12968,0,9,1990,0
369950.0,3,2430,10720,0,7,1977,0
1029900.0,3,3680,13384,0,10,1994,0
435000.0,5,1410,6750,0,6,1929,0
601000.0,3,1330,6743,0,8,1958,2002
460500.0,3,1490,10650,0,7,1963,0
720000.0,3,2020,1159,0,8,2000,0
851000.0,4,3130,13202,0,10,1996,0
550000.0,4,2670,5000,0,7,1916,1978
700000.0,4,1980,4560,0,7,1920,0
323000.0,3,2100,14850,0,7,1963,0
345500.0,3,1350,8581,0,6,1944,0
378000.0,4,2140,7920,0,7,1959,0
650000.0,4,2208,5000,0,8,1917,0
385000.0,3,1010,7380,0,7,1982,0
425000.0,2,970,2970,0,7,1910,0
210000.0,4,1520,6174,0,6,1920,0
630000.0,4,2740,43101,0,9,1993,0
335000.0,3,1570,7500,0,7,1953,0
196500.0,3,1320,9000,0,7,1966,0
582800.0,4,2550,7636,0,8,1986,0
440000.0,3,1560,7207,0,7,1983,0
752500.0,4,2360,8616,0,8,1974,0
532500.0,3,1330,5000,0,7,1909,0
265000.0,3,1070,9000,0,7,1950,0
397500.0,3,1510,13737,0,6,1961,0
524250.0,3,1710,3469,0,8,1999,0
765000.0,4,2790,10819,0,10,1996,0
648000.0,4,2620,5450,0,9,2001,0
469500.0,5,2970,24759,0,8,1969,0
237500.0,3,1050,7854,0,7,1975,0
216000.0,3,1280,8712,0,7,1956,0
427200.0,3,1030,8400,0,7,1963,0
280000.0,3,1900,7800,0,8,1977,0
718000.0,5,3070,9804,0,9,1968,0
420000.0,2,1760,4139,0,8,2010,0
379000.0,2,930,5400,0,7,1952,0
326100.0,2,880,7683,0,6,1942,0
535000.0,3,1360,1016,0,7,2003,0
283000.0,4,2130,8560,0,7,1992,0
260000.0,3,1480,7469,0,6,1940,0
399000.0,4,1500,6388,0,7,1951,0
484950.0,3,1670,5004,0,8,1987,0
640000.0,4,2060,9828,0,8,1960,0
585000.0,4,2160,8158,0,8,1952,0
645000.0,4,2780,11583,0,8,1955,0
253000.0,3,1490,7651,0,7,1988,0
178500.0,2,740,6460,0,6,1953,0
291000.0,4,1860,6325,0,7,1991,0
199950.0,2,1590,20917,0,5,1920,0
553500.0,2,850,2340,0,7,1922,0
189950.0,2,1030,4188,0,8,1981,0
289000.0,3,1850,9550,0,8,1988,0
700000.0,4,1830,4590,0,8,1908,0
270000.0,3,1560,8853,0,7,1967,0
258000.0,4,1730,8320,0,7,1977,0
530000.0,3,1930,7214,0,8,2005,0
245000.0,3,1422,3677,0,7,2012,0
563000.0,3,1380,5000,0,7,1917,0
515000.0,3,2430,4203,0,8,2001,0
325000.0,4,2610,7091,0,9,1987,0
540000.0,3,2000,217800,0,8,1996,0
280300.0,2,920,5000,0,6,1949,0
460000.0,4,1750,5500,0,7,1926,0
475000.0,3,2020,8970,0,7,1981,0
900000.0,4,2460,44431,0,9,1957,0
538200.0,4,1780,7260,0,8,1964,0
429000.0,2,1080,3600,0,7,1922,0
164808.0,3,1250,5411,0,7,1980,0
520000.0,4,1870,7700,0,7,1977,0
475000.0,3,1700,8432,0,8,1977,0
283000.0,4,1480,47045,0,6,1942,0
321500.0,4,1930,6228,0,8,2000,0
840000.0,4,3130,21810,0,10,1993,0
287000.0,3,1370,6000,0,7,1992,0
375000.0,3,960,8106,0,7,1962,0
349500.0,3,1260,7128,0,7,1969,0
446450.0,3,1480,7749,0,7,1960,0
315000.0,4,1930,9643,0,7,1992,0
271310.0,2,870,5340,0,6,1906,0
315000.0,4,1300,8400,0,7,1953,0
245000.0,3,1490,6930,0,7,1990,0
543115.0,2,1380,5484,0,8,1947,0
900000.0,4,1190,8190,0,7,1945,0
2450000.0,4,4250,6552,0,10,2008,0
554000.0,2,1920,6045,0,8,2003,0
249900.0,3,2080,12522,0,6,1950,0
768000.0,3,3220,54160,0,9,1981,0
980000.0,4,3680,5854,0,10,1967,0
395000.0,5,2070,9600,0,7,1962,0
415000.0,3,1480,2200,0,7,1995,0
380000.0,4,2000,6921,0,8,2003,0
566000.0,3,1560,5259,0,8,1999,0
218500.0,2,1600,8961,0,7,1949,0
550000.0,4,1940,10500,0,7,1976,0
512031.0,3,1540,3000,0,7,1920,0
197500.0,2,820,8860,0,6,1950,0
470000.0,3,1780,8784,0,7,1977,0
590000.0,3,1560,242629,0,7,1981,0
465000.0,4,2210,8862,0,8,1977,0
499000.0,2,2040,114562,0,7,1968,0
515000.0,3,1920,11500,0,8,1972,2000
716500.0,3,1930,5000,0,9,1936,0
410000.0,3,1700,4250,0,6,1944,0
850000.0,4,3450,6500,0,8,1994,0
1050000.0,4,3440,35021,0,10,1983,0
648000.0,4,2380,13435,0,10,1992,0
620000.0,4,2400,5350,0,7,1929,0
935000.0,4,5670,84267,0,11,2008,0
379000.0,3,1140,10320,0,7,1963,0
699000.0,3,1670,5375,0,7,1952,0
528000.0,4,1910,8005,0,8,1960,0
425000.0,3,1560,9452,0,8,1974,0
249500.0,2,1500,8645,0,7,1963,0
1035480.0,5,4475,6642,0,9,2014,0
790000.0,4,2840,11900,0,9,1961,0
399950.0,3,1020,18050,0,7,1969,0
275000.0,3,1410,9000,0,7,1953,0
550000.0,3,1520,2500,0,8,1912,0
140000.0,1,730,6890,0,4,1926,0
250000.0,3,1190,6250,0,7,1954,0
318000.0,3,1410,8909,0,7,1988,0
505000.0,2,1240,57000,0,7,1962,0
470500.0,5,2500,9248,0,8,1966,0
360000.0,3,1050,9206,0,7,1954,0
1242500.0,4,2680,8500,0,9,1962,0
986000.0,3,2380,16080,0,9,1964,0
515000.0,2,1060,4228,0,7,1906,0
320000.0,3,2300,41900,0,8,1939,0
310000.0,4,2010,7426,0,7,1951,0
356700.0,2,1090,5000,0,7,1942,0
775000.0,4,2320,5595,0,7,1956,0
325000.0,3,1040,7541,0,6,1951,0
208000.0,4,1810,8677,0,7,1962,0
825000.0,2,1150,12775,1,6,1908,0
515000.0,3,2360,11254,0,9,1990,0
490000.0,3,1970,3400,0,8,1929,0
675000.0,4,2690,28300,0,8,1954,1999
360000.0,4,2080,4080,0,7,1962,0
550000.0,4,2080,4080,0,7,1962,0
225000.0,3,1370,9000,0,7,1962,0
500000.0,3,3410,9360,0,8,1967,0
385000.0,4,1850,11700,0,8,1969,0
837700.0,5,3010,12611,0,10,1994,0
448000.0,3,1530,3056,0,7,2003,0
730000.0,5,2690,21357,0,7,1952,0
575000.0,4,2810,7140,0,8,1954,0
430000.0,3,1810,7300,0,7,1976,0
435000.0,3,1560,3987,0,7,2002,0
241000.0,3,1010,9611,0,6,1973,0
453500.0,2,1000,1760,0,6,1924,0
285000.0,2,990,1380,0,7,2001,0
151000.0,2,720,4222,0,5,1942,0
1570000.0,5,6070,14731,0,11,2004,0
631000.0,5,2270,2400,0,7,1905,0
285000.0,2,1380,1073,0,7,2011,0
195000.0,3,1260,8378,0,6,1959,1977
817500.0,4,2910,35679,0,9,1987,0
550000.0,3,1810,12825,0,7,1960,0
1127000.0,4,3160,8281,0,9,1995,0
609850.0,2,1910,1369,0,9,2002,0
200000.0,3,1230,4380,0,6,1947,0
367000.0,4,2960,6219,0,9,2006,0
285167.0,3,2200,8375,0,8,1988,0
275000.0,2,1270,32175,0,7,1947,0
350900.0,4,2540,12843,0,9,1992,0
660000.0,4,3030,9273,0,8,1988,0
525000.0,3,1520,8835,0,7,1957,0
262000.0,4,1560,7800,0,7,1997,0
690000.0,2,970,4560,0,7,1907,0
624000.0,5,3570,14648,0,9,2005,0
353000.0,3,1350,7740,0,6,1947,0
552500.0,4,3710,10400,0,8,2002,0
224500.0,4,1430,8355,0,7,1983,0
239000.0,3,940,8571,0,6,1950,0
975000.0,5,4300,12250,0,10,2004,0
1200000.0,4,3990,13470,0,11,2006,0
505000.0,3,1380,4000,0,7,1910,0
302000.0,4,2020,7865,0,7,1963,0
170000.0,3,1480,5670,0,6,1944,0
195000.0,2,1190,27007,0,5,1910,0
272000.0,5,2550,6300,0,7,1959,0
369000.0,5,2550,6300,0,7,1959,0
332500.0,3,1500,6332,0,7,1953,0
515000.0,3,3000,8250,0,8,1963,0
269000.0,3,1690,4250,0,7,1967,0
1278000.0,4,4390,17832,0,11,1994,0
303000.0,3,1560,4100,0,7,1985,0
420000.0,7,2940,8624,0,8,1977,0
400000.0,3,1130,4100,0,7,1941,0
225000.0,3,1020,8437,0,6,1987,0
219000.0,2,1310,2550,0,6,2004,0
605000.0,3,2570,9487,0,9,1989,0
625000.0,4,2020,6867,0,8,1942,0
380000.0,5,1680,3240,0,5,1906,0
620000.0,4,1770,7700,0,7,1962,0
687500.0,4,3190,10970,0,10,1994,0
225500.0,4,1440,7950,0,6,1962,0
252500.0,3,1150,6000,0,7,1956,0
510000.0,3,1860,3658,0,8,1994,0
510000.0,4,2430,5203,0,8,2003,0
725000.0,3,1940,4000,0,7,1906,0
75000.0,1,670,43377,0,3,1966,0
492000.0,2,880,2970,0,7,1927,0
425000.0,4,1930,14196,0,7,1977,0
1955000.0,4,3120,7898,1,8,1963,0
298900.0,3,1830,6162,0,8,1994,0
699000.0,4,3230,40319,0,10,1987,0
310000.0,2,700,3000,0,6,1918,0
350000.0,3,1010,8580,0,7,1961,0
790000.0,4,2460,10061,1,7,1961,0
305000.0,4,2230,5000,0,8,2003,0
315000.0,3,1570,2865,0,7,2003,0
267500.0,5,2390,6600,0,7,1977,0
1750000.0,4,3460,7749,0,10,1950,1998
435000.0,6,2400,8620,0,8,1987,0
482500.0,6,2940,7500,0,8,1966,0
5110800.0,5,8010,45517,1,12,1999,0
439995.0,3,1570,8400,0,7,1959,0
460000.0,3,1520,7500,0,7,1967,0
194000.0,3,1070,6440,0,7,1971,0
290000.0,2,440,8313,1,5,1943,0
274700.0,4,2440,9600,0,7,1963,0
900000.0,4,2660,3672,0,8,1910,0
1150000.0,4,4460,103382,0,11,2001,0
605000.0,3,2010,3667,0,9,2008,0
359000.0,3,1450,3850,0,7,2004,0
850000.0,3,1400,9900,0,7,1951,0
505000.0,3,1500,2500,0,8,2002,0
565000.0,3,2500,7394,0,9,1990,0
585000.0,2,1280,7110,0,7,1955,0
328000.0,4,3380,7500,0,7,1990,0
749950.0,4,2910,18700,0,9,1957,1995
826000.0,4,3060,7140,0,9,2006,0
535000.0,3,1330,40259,0,7,1977,0
925000.0,4,3300,101930,0,10,1991,0
875000.0,3,3250,6000,0,10,2001,0
902000.0,4,2530,9200,0,9,1976,0
423000.0,3,1830,13900,0,7,1951,0
235000.0,3,1170,11100,0,6,1968,0
545000.0,2,2930,14057,0,8,1980,0
343000.0,2,1230,7560,0,7,1961,0
334950.0,3,1620,2930,0,8,2002,0
405000.0,3,1760,5355,0,7,1956,0
220000.0,4,1440,8250,0,7,1959,0
173000.0,2,1740,8100,0,6,1947,0
655000.0,3,1270,3600,0,7,1906,0
406000.0,2,880,3000,0,6,1924,0
632000.0,6,2560,8320,0,7,1961,0
357000.0,5,1540,4000,0,7,1990,0
361000.0,3,1150,17585,0,7,1964,0
277000.0,2,770,8149,0,6,1948,0
630000.0,4,4610,40202,0,10,1980,0
254000.0,3,1850,4597,0,8,2003,0
472800.0,3,1840,8400,0,8,1961,0
263000.0,3,1490,3800,0,6,1913,0
510000.0,3,1490,3800,0,6,1913,0
179950.0,3,960,10125,0,7,1952,0
525000.0,4,1580,7307,0,8,1973,0
479000.0,3,1260,889,0,8,2008,0
651000.0,3,1940,6440,0,7,1940,0
949000.0,4,2490,7834,0,8,1958,0
392400.0,5,2520,27951,0,7,1942,1970
585000.0,4,1760,5356,0,7,1950,0
460000.0,4,4190,7504,0,7,2004,0
470000.0,3,1170,4400,0,7,1951,0
245000.0,3,1600,4271,0,7,2003,0
500000.0,4,2760,27631,0,8,1978,0
455000.0,3,2090,8653,0,8,1989,0
485500.0,4,2320,3974,0,7,1999,0
1875000.0,5,4110,7920,0,9,1921,0
100000.0,2,770,17334,0,7,1978,0
307000.0,3,1410,16105,0,7,1982,0
475000.0,4,3660,14401,0,10,1994,0
330000.0,4,2180,7210,0,7,1972,0
130000.0,3,1110,7520,0,7,1960,0
320000.0,3,2280,7417,0,8,1998,0
735000.0,4,2820,6180,0,9,2013,0
365000.0,4,1570,9600,0,7,1972,0
234000.0,3,1200,11935,0,7,1968,0
211000.0,4,1710,8288,0,7,1970,0
680000.0,6,3000,6320,0,8,1969,0
457000.0,4,2800,7845,0,8,2002,0
349000.0,3,1640,7261,0,7,1989,0
360000.0,3,2030,6840,0,7,1979,0
350000.0,4,2530,10155,0,8,1998,0
208000.0,3,990,7420,0,6,1960,0
250275.0,2,790,11234,0,6,1942,0
435000.0,2,790,11234,0,6,1942,0
270000.0,3,1800,7763,0,6,1984,0
438000.0,3,1650,12940,0,7,1961,0
659000.0,4,1980,23625,0,8,1938,1984
645000.0,4,2340,6350,0,7,1974,0
685100.0,4,2790,5423,0,9,1999,0
350000.0,7,2800,9569,0,7,1963,0
375000.0,2,1840,81892,0,6,1955,0
170000.0,3,1350,81549,0,7,1966,0
880000.0,4,3030,3841,0,9,2005,0
410500.0,4,1980,5000,0,8,2008,0
780000.0,4,3690,13609,0,10,1996,0
1225000.0,5,3732,4426,0,10,2001,0
449000.0,2,1510,6852,0,8,2005,0
546000.0,3,2000,5000,0,7,1921,0
317000.0,3,1760,11410,0,7,1977,0
276900.0,3,1270,7566,0,7,1958,0
399000.0,5,2620,7030,0,8,1965,0
495000.0,5,2630,10165,0,8,1976,0
258000.0,3,2270,9000,0,8,1978,0
600000.0,2,2410,102366,0,7,1912,1989
265000.0,3,1120,881,0,8,1999,0
321000.0,5,3030,7000,0,7,1978,0
682000.0,5,2120,4000,0,7,1910,0
295700.0,4,1720,5805,0,8,2000,0
609000.0,4,2150,37981,0,9,1985,0
995000.0,3,4380,47044,1,9,1968,1990
530000.0,3,2010,11817,0,8,1986,0
